ridge,knn,rfr,avg
0.5170445665717125,0.33413864175717817,0.573601956005282,0.49959678008486363
0.4438766688108444,0.045641086012047895,0.47086005803560915,0.3578094677235277
0.2475554645061493,0.18918859106490274,0.03437902032127327,0.12637552405339963
0.7184609994292259,0.2620563531077067,0.5974277542173766,0.5438432152429215
0.874310277402401,0.26203040331804234,0.6970279978399497,0.6325991691000856
-0.19572335481643677,-0.010167365080725589,-0.38279969119920493,-0.24287252557389305
0.19399040192365646,0.12447432044979119,0.21455091631816084,0.18689163875244233
0.4115864261984825,0.2578191950993807,0.5210055666492854,0.4278541886491085
0.29234690219163895,0.14091777359172314,0.2716849822903763,0.24415866009102866
0.8535150066018105,0.2194311723098743,0.6835672701777213,0.6100201798167819
0.6901827454566956,0.2241213826390291,0.647578285703314,0.5523651748755882
0.31323786824941635,0.16636465102128967,0.25457211921049244,0.2471866894229227
0.22622032463550568,0.2005362061965355,0.17258965147950708,0.19298395844776384
0.7873630821704865,0.1565019099907403,0.6945711153390406,0.583251805709827
0.8429841250181198,0.28406278103918703,0.7062627300339678,0.6348930915313107
0.4101299121975899,0.22246137517645403,0.5478357632592452,0.43206570347313356
0.47546664625406265,0.2001528672650673,0.6114052030990462,0.47460747992930563
0.2669665813446045,-0.05763817348936496,0.1841111213699979,0.14438766264880884
0.4066624194383621,-0.08271918911001895,0.4017171441704074,0.2818443796672895
0.6778262257575989,0.18206770500200323,0.6706974435975407,0.5503222044886709
0.4592406377196312,0.23553643237663802,0.4972218030457604,0.4223051690469475
0.8132531866431236,0.20450070900403686,0.6919553176236113,0.6004161327235957
0.464260034263134,0.2050076741177353,0.5654981911125545,0.4500660226514946
-0.2015567645430565,0.10862178604155961,-0.38054011577254143,-0.21350380251164494
0.8115139231085777,0.2822582842967522,0.6623247286044127,0.6046054161535388
0.4612293541431427,0.2897278618235286,0.4699624781127506,0.42272054304804313
0.3670463263988495,0.12105863338042773,0.34221586409211047,0.29313417199087455
0.5731356963515282,0.22284762192054855,0.595177233412065,0.4965844462740516
0.6562076732516289,0.18227547657421428,0.6493517568697156,0.5342966658913186
0.6618365794420242,0.15102534470827855,0.654173577705428,0.5303022698902897
0.6616338714957237,0.21455174261112328,0.6922436761728996,0.5651682416131616
-0.24022065848112106,-0.048587367880778866,-0.564564846641185,-0.3544844299110675
0.08483607321977615,0.02177676083876944,-0.16684983092929886,-0.05677170695001303
0.5038127824664116,0.3806026471078168,0.46997510315832114,0.45609140897271766
0.36592963337898254,0.19333274504030407,0.45198025148480503,0.36580572034722414
0.8140621483325958,0.1788189157504863,0.6995439421955291,0.5979922371185351
-0.03187143802642822,-0.11538617918595208,-0.03458582757325881,-0.05410731808972448
0.8575388789176941,0.20787589761921027,0.6897590926108799,0.6112332404396661
0.5073171928524971,0.2225849050652716,0.5384145232710112,0.45168278611494783
0.6479644253849983,0.24440891162309644,0.6694272322806425,0.557806950392345
0.10465534031391144,0.20064756421988036,0.1481213374917134,0.15038639487930466
0.5509663969278336,0.29560055897424903,0.5966121143672205,0.5099477961591309
-0.20860213041305542,-0.07273157608411093,-0.40506976974491027,-0.27286831149674673
-0.4614860564470291,0.13635960034238795,-0.6203862111665055,-0.39147471960941305
0.0402766615152359,-0.008650006471244602,0.1821814836036178,0.09899740556280673
0.222602978348732,0.23082894937839546,0.23159978714392973,0.22915787550374672
0.806814394891262,0.12176108925466299,0.6955036026774988,0.5798956723752307
0.7099959403276443,0.21661504568591403,0.6519851658319595,0.5576453294193694
0.18616800010204315,-0.03971705425499045,0.23699217607474932,0.15510882449913782
0.23271505534648895,0.17347218310183113,0.2497547929805429,0.22642420610235148
-0.20889174938201904,0.027308267903111087,-0.24018031100463066,-0.1654860258720423
0.4788301959633827,0.2506254585949775,0.583828230600048,0.474278028939614
-0.1885998398065567,-0.04268875711954682,-0.31187052751668826,-0.21375741298987
0.27461667358875275,0.13514559220105907,0.23581803415047864,0.22034958352269227
0.08880440145730972,0.14032776658532692,0.23119103261815913,0.17287855831973872
0.6401486545801163,0.2379817407852327,0.6108858064439857,0.5249755020633301
0.23325105011463165,0.16757261249879027,0.16661070896121935,0.18351127013396518
0.6868248730897903,0.278215087797422,0.6866541411566703,0.5845870608001382
0.3006105348467827,0.13761520001673874,0.34996189586077003,0.2845373816462654
-0.34848181903362274,-0.052101083047224515,-0.4249304588547718,-0.3126109549475977
0.39129918068647385,0.21175179320928217,0.36624969296279813,0.33388758995533807
0.40510857105255127,0.2474759777246258,0.4444262649535618,0.38535926967107514
0.15612808614969254,0.030622669740806022,0.2247136638831009,0.1590445209141751
0.6996563300490379,0.25998185884867386,0.6547536887876528,0.5672863916182543
0.5171967446804047,0.43215605834149295,0.45413074503762807,0.46440357327428844
-0.16256032139062881,-0.02960042919647057,-0.3968077366707215,-0.2464440559821356
0.8568860366940498,0.255750693187922,0.689587181914343,0.6229527734276645
0.464131124317646,0.559961692255238,-0.013846796292771859,0.24909980599683507
0.20893122255802155,0.6193551344550327,-0.005224472539485201,0.20445935298352094
0.031058870255947113,-0.09803015669558512,-0.002287589110683752,-0.01788661616525138
-0.044904470443725586,0.2107775053156224,-0.26457850802273525,-0.09082099529339342
0.3518284782767296,0.2647756546768194,0.4651413547768169,0.3867217106267957
-0.039008453488349915,0.2294460426680886,0.12145089136274975,0.10833484297630955
0.3991793245077133,0.20308128309153073,0.5768742744761529,0.43900228913788747
0.5101025253534317,0.37204441609855754,0.5083171819865797,0.4746953263562872
0.6038710996508598,0.3824941193494124,0.5904877948877036,0.5418352021939199
0.6061566770076752,0.22665533465374113,0.5529515902872499,0.48467879805897907
0.13185139745473862,-0.29418952357092176,0.09021401538343618,0.004522476162672304
0.5081939622759819,0.017655890921770268,0.6107541131479814,0.4368395198734287
0.1808653622865677,0.20898128578826805,0.10700116800843029,0.15096224602292407
0.0669022649526596,-0.23175805013617648,0.07112199674810979,-0.005652947921824324
0.4408682957291603,-0.006790847279740061,0.5688943213831501,0.39296652280393013
0.27443235367536545,0.20074711546378704,0.4497427511969617,0.34366624288326897
0.3435628414154053,0.019835571470933736,0.47588791577792106,0.32879356111054525
0.5408598706126213,0.017655890921770275,0.5280475959852874,0.4036527383762416
0.5220907777547836,0.27333838990187403,0.47096969219665086,0.43434213801248983
0.5365039631724358,0.22327757198591988,0.4758766472163364,0.4278837073977571
0.6864937543869019,0.19111912708815226,0.5868441191625052,0.5128252799500161
0.615316852927208,0.0700840542572341,0.5871816664577044,0.4649410600249627
0.7808098047971725,0.20825672869305567,0.6412278510283764,0.5678805588867453
0.5101505294442177,-0.009501570171111171,0.3522004452898139,0.30126246246318356
0.6756545454263687,0.0653751027649009,0.48746108603682503,0.4289879550662299
0.7105298414826393,0.19525627132245815,0.6591365365267043,0.5560147964646265
0.19561295211315155,-0.10689733639261048,0.0032416660892431583,0.023799736974756847
0.26874667406082153,0.1902927112875827,0.39010489143516813,0.30981229205468513
0.7575590685009956,0.055214792499376004,0.6681931212253878,0.5372900258627868
0.6830658465623856,0.32722222748913776,0.6463756986444679,0.5757598678351148
0.6536243259906769,0.37480023237390825,0.6574184270694912,0.5858153531258918
0.25506050884723663,0.27109844777595427,0.26056365720426194,0.2618215677579287
0.5895896926522255,0.2211454664242258,0.6142447875866524,0.509806183562439
0.44996611028909683,0.20332894796885378,0.5071589193054081,0.4169032242171917
0.7364437356591225,0.2567206909779576,0.68326464811983,0.589923430719185
0.09042598307132721,0.17171836522313555,-0.0016224893897758995,0.06472484237872773
0.6670352667570114,0.29625636993177357,0.5596292966621474,0.52063755750327
0.5550887137651443,-0.07168605129491376,0.2930884396756288,0.26739488545537204
0.23909994214773178,-0.1119505368080775,0.19726436579139686,0.130419534230612
0.2827371656894684,0.16796758476853255,0.4421732867960838,0.3337628310125421
0.41598428785800934,0.2550022861521686,0.33754987916093204,0.3365215830830105
0.7746899425983429,0.34771020368786537,0.660856968186271,0.6110285206646876
0.7947778776288033,0.15326924187608584,0.643769458381982,0.5588965090672132
0.4562324434518814,0.2239709056614758,0.5765636437954638,0.4583326591760712
0.7426722049713135,0.47352064332460625,0.6747706002910369,0.6414335122194983
0.7650870978832245,0.25945379718523537,0.6651430990740999,0.5887067733041649
0.40996725857257843,0.1795227460981834,0.419204159182644,0.35697458075901245
0.6666084304451942,0.2512262332391736,0.6325400190174615,0.5457286754298227
0.4505639299750328,0.2656127557130387,0.5018809311223706,0.4299846369832032
0.7290947660803795,0.16772788104086303,0.6605416737750938,0.5544764986678575
0.9698476493358612,-0.03933392215289242,0.6403969025739982,0.5528268830827413
0.7552000358700752,0.08165491695849418,0.6454487032319733,0.531938089823129
-0.016986317932605743,0.23740023624408157,-0.08120790861792149,0.014499525268908214
0.7417814061045647,0.20403944894438958,0.6530543563969395,0.5629823919607083
0.3100535497069359,-0.037426828872875725,0.28381654887670943,0.21006495464686975
0.7340346276760101,0.18949717280287426,0.6516743643243252,0.5567201322818838
