ridge,knn,rfr,avg
0.4264434278011322,0.3059047428990339,0.39957376287742397,0.38287392411375354
0.41972486674785614,0.054266806711445265,0.49514651775003854,0.3660711772398446
0.20595446228981018,0.19750932358631546,-0.025800022692710246,0.08796593512267628
0.6430949121713638,0.28390725903701364,0.43160164344641644,0.4475513645253026
0.6949664950370789,0.27520077078530614,0.5487057816395379,0.5168947072753651
-0.2547799348831177,0.276691411578022,-0.5146025926726273,-0.25182342716258754
0.12790708243846893,0.17197117558478478,0.09515360230996324,0.12254636566079505
0.24078258872032166,0.18587118329496313,0.33171645388741844,0.2725216699475304
0.14981456100940704,0.10006708032483243,0.11497348544833287,0.1199571530577263
0.5116192698478699,0.22272445593527262,0.41721741666859663,0.39219463978008395
0.5136169940233231,0.33360659572832757,0.5074040709117601,0.4655079328937927
0.17505541443824768,0.2544216968790813,0.11652328209954342,0.16563091887910394
0.3410724401473999,0.12001027948704499,0.11160622731776289,0.17107379356749267
0.5980100333690643,0.3473120379819018,0.49289090829905924,0.4827759719872712
0.5266085714101791,0.3506627658124928,0.44215573623196586,0.44039570242165094
0.3373328000307083,0.23461006159454023,0.4408498506155769,0.36341064071410056
0.389527827501297,0.2903406752777472,0.43061369313036,0.3852739722599411
0.14833760261535645,0.13071927943638126,0.03177680786874216,0.08565262444730551
0.31219008564949036,0.26707262741932786,0.23859092860304038,0.2641111425687247
0.3996988534927368,0.277588350750482,0.414358551710262,0.3765010769159357
0.41339170932769775,0.31308609673007437,0.4090060342111058,0.38612246861999594
0.5342354327440262,0.182735785894034,0.5109071690266876,0.43469638917285885
0.36329030990600586,0.28957781572295865,0.4354470956793142,0.3809405792468983
-0.2424493432044983,0.13009546461150867,-0.40599797028663476,-0.23108745479156478
0.6331648379564285,0.22907182889962205,0.5068367572061185,0.4689775453170719
0.44865942001342773,0.23827639211650548,0.406100414555898,0.37478416031043227
0.3393258899450302,0.24535753704103722,0.26174598278819283,0.2770438481406133
0.4231426417827606,0.1459167708159453,0.4590478476423742,0.3717887769708636
0.5001817047595978,0.2787260453201425,0.44156097663464355,0.41550742583725686
0.5189930498600006,0.2440296437152892,0.4843697212317925,0.4329405340097187
0.4987882822751999,0.28003813458730503,0.4903636990457125,0.4398884537384825
-0.4229781925678253,-0.24982386325769781,-0.6063969949935111,-0.47139901145313634
-0.08209443092346191,0.29490294756390184,-0.223108167643815,-0.05835195466179752
0.33403724431991577,0.31193028762753766,0.2833687502002049,0.3031762580869658
0.3419269770383835,0.19731327916099592,0.3600409864538433,0.3148305572767665
0.5829311609268188,0.20049327036275802,0.48756296009511446,0.43963758786995144
-0.06599774956703186,-0.11291885181532385,-0.027578231505966513,-0.058518266098572184
0.5359025299549103,0.20117883750302484,0.41387183593054366,0.3912062598297556
0.3529796153306961,0.18194319683068066,0.3773299244283412,0.3223956652545148
0.5520585030317307,0.2728466090360204,0.4677822032817641,0.44011737965781983
0.010687917470932007,0.16080340675742305,0.11417081436326904,0.09995823823872328
0.4456164091825485,0.2293080598969561,0.46525382743034394,0.40135803098504813
-0.3657623380422592,0.27425337372869746,-0.4888296546143752,-0.26729206838557806
-0.4858185797929764,0.11638763298151275,-0.7172482232678605,-0.45098184833679617
0.06094957888126373,0.06958488285871803,0.1476204380962814,0.10644383448313613
