fips,y,vote_diff%,vote_prob,dem%,repub%,third_party%,turnout,male%,female%,labor%,armed%,empl%,unempl%,poverty%,income_median,income_percapita,income_10%,income_10-15%,income_15-25%,income_25%,single%,married%,marital_ratio,sepdiv%,widow%,edu_low%,edu_mid%,edu_high%,edulow_age18%,edulow_age45%,edulow_age65%,edumid_age18%,edumid_age45%,edumid_age65%,eduhigh_age18%,eduhigh_age45%,eduhigh_age65%,age_18%,age_45%,age_65%,wht%,wht_m%,wht_f%,blk%,blk_m%,blk_f%,other%,other_m%,other_f%,native%,hispanic%,pop_density,houses_density,pop_tot,area_sqmiles
1001,1,0.4813585291113381,0.740679264555669,0.25773021445793326,0.7361363732498625,0.006133412292204221,0.4447559025491487,0.48499670774151066,0.5150032922584893,0.5010817420750635,0.012849214561188975,0.45792493650644345,0.0303075910074311,0.10578496848838304,53255,24568.0,0.024757783839714043,0.018737654030665036,0.03243344934625153,0.29502398645470795,0.19919104505690904,0.4228388674630797,0.47108026339206266,0.10843758818549525,0.04759665130279372,0.11346063399492051,0.46537484714514155,0.14414448311541717,0.05184836798043458,0.03273445583670398,0.02887781017778196,0.2396011664001505,0.15545103941303734,0.07032264133195372,0.0694760605775562,0.05986266578873107,0.014805756749129904,0.36092559495814125,0.24804816103847238,0.11400620825886558,0.7907252375129339,0.3872636628727307,0.40346157464020316,0.17887310695136863,0.08503433355281723,0.0938387733985514,0.03040165553569749,0.01269871131596275,0.01770294421973474,0.9801523845357916,0.023196312670491957,89.42089644637942,33.17093850305163,53155,594.436
1003,1,0.5192977670877915,0.7596488835438957,0.23811921928930269,0.7525947944431479,0.00928598626754941,0.4631238231763856,0.4886598290014847,0.5113401709985153,0.47927937152641487,0.001251486139791002,0.4466667804381339,0.03136110494848997,0.12068877246275407,50147,26469.0,0.023584825161697697,0.019073786485087407,0.04694210738888794,0.3056186039103253,0.16870033164382706,0.4804341519190402,0.35114142275267596,0.10374251241531136,0.054348629907105594,0.10171738029819502,0.47452941276857175,0.19066960197052182,0.04400111496037909,0.031173382027521318,0.026542883310294613,0.20573294423491534,0.16952517478141657,0.09927129375223988,0.07230176743974379,0.0792702698090346,0.03909756472174344,0.3220358266350382,0.2799688266179725,0.16491174178427795,0.8615515014989391,0.41804756785045877,0.4435039336484803,0.0945042692743087,0.045491521181402914,0.04901274809290578,0.04394422922675222,0.025120739969623017,0.018823489257129206,0.9635078018783669,0.03895535038767627,110.57539892211771,43.70153429648304,175791,1589.784
1005,1,0.014615584190953905,0.5073077920954769,0.48985382631126395,0.5043852106620809,0.005760963026655202,0.41987075345680347,0.5289721650601105,0.47102783493988953,0.39589876890862485,0.00021661431820643344,0.35773854651792486,0.03794360807249359,0.22394310263908446,33219,15875.0,0.06119354489331745,0.034802700458500306,0.049460269323802306,0.20816635979638254,0.25578540741543015,0.3530813386764865,0.7244376278118609,0.14520379797104588,0.06177118307520127,0.2219574713888588,0.46019711902956784,0.09292754251055994,0.09711541932921766,0.06917217228058775,0.0556698797790534,0.23777031661792844,0.16047510740459944,0.06195169500703997,0.032564352503700496,0.04057908227733853,0.01978410772952092,0.3674500884508466,0.2702263619625257,0.13740568251561427,0.49673273403371965,0.2648471063937326,0.231885627639987,0.466117910393877,0.24257193400483773,0.2235459763890393,0.037149355572403335,0.021553124661540128,0.015596230910863209,0.9719123434058992,0.04595833784613163,31.302690998512787,11.069347569602973,27699,884.876
1007,1,0.4629132110734727,0.7314566055367364,0.2659648310967145,0.7244331328088848,0.00960203609440074,0.38230871295886776,0.5379035824856259,0.4620964175143742,0.4779301194161875,0.0,0.4342768686421937,0.04365325077399381,0.1251658558160106,41770,19918.0,0.02419283502874834,0.02419283502874834,0.04984520123839009,0.23087129588677577,0.21269349845201238,0.39562140645731975,0.5376187814421465,0.14661654135338345,0.05431225121627598,0.19606368863334808,0.49977885891198587,0.06983635559486953,0.07501105705440071,0.07271118973905352,0.048341441839893855,0.2690402476780186,0.16643078283945156,0.0643078283945157,0.03578062804068996,0.022335249889429455,0.01172047766475011,0.3798319327731092,0.26147722246793453,0.12436974789915965,0.8420168067226891,0.4541795665634675,0.3878372401592216,0.1525873507297656,0.07987616099071207,0.07271118973905352,0.005395842547545334,0.0038478549314462625,0.0015479876160990713,0.9932330827067669,0.0059265811587793015,36.31650128015266,11.951839275790178,22610,622.582
1009,1,0.7054075530090753,0.8527037765045377,0.14513536901965632,0.8401945028227634,0.014670128157580254,0.4280498130247654,0.4953079799618994,0.5046920200381007,0.4717420447329429,0.0004762576730402879,0.435793410004939,0.035472377054963665,0.1324701897975023,45549,21070.0,0.03072743949763635,0.02187257461370211,0.04729062301559303,0.26356452409511044,0.1529845480843858,0.4656565300218726,0.32853517178681013,0.11491921258731391,0.0615077965144994,0.1882276158893671,0.47899174486700064,0.08498553587807804,0.07755944401326466,0.05960276582233825,0.0510654060537642,0.2319374867706202,0.16811895858322162,0.07893529951315882,0.03571932547802159,0.03720101601636915,0.012065194383687293,0.34521625626190644,0.26492274042192904,0.14206589995061034,0.9514217173498907,0.47265928173287236,0.47876243561701826,0.012629647922105412,0.006032597191843647,0.006597050730261765,0.03594863472800395,0.016616101037183376,0.019332533690820573,0.9528152120228603,0.07489592887885416,87.92510887502017,31.956834621636045,56692,644.776
1011,0,-0.48500555349870417,0.2574972232506479,0.7407202216066482,0.25687903970452447,0.0024007386888273315,0.49574292776709694,0.5353840520003662,0.4646159479996338,0.4443834111507827,0.0,0.3945802435228417,0.04980316762794104,0.2466355396868992,31602,20289.0,0.05547926393847844,0.028563581433672068,0.05969056120113522,0.19793097134486862,0.3557630687540053,0.2592694314748695,1.372175141242938,0.12469101895083769,0.07891604870456834,0.21816350819371969,0.47303854252494737,0.08028929781195643,0.10061338460130001,0.06298635905886661,0.05456376453355306,0.223656504623272,0.19371967408221186,0.05566236381946352,0.030211480362537766,0.03872562482834386,0.011352192621074796,0.3544813695871098,0.29543165796942233,0.12157832097409137,0.23702279593518263,0.1360432115719125,0.10097958436327016,0.7424700173944887,0.3853336995330953,0.3571363178613934,0.020507186670328664,0.014007140895358419,0.006500045774970246,0.9886478073789252,0.016478989288656962,17.53839484268752,5.992244763609798,10923,622.805
1013,1,0.1340845652848134,0.5670422826424067,0.43135235348645584,0.5649397466268411,0.003707899886703059,0.4646566164154104,0.4694903086862886,0.5305096913137114,0.43043790380473795,0.0,0.3894711653505623,0.04096673845417564,0.24536970567121322,30659,16916.0,0.0592964824120603,0.03737736300550371,0.06604450825556353,0.22105766929887533,0.2368030629337162,0.3299353912419239,0.717725558456629,0.1429528595357741,0.09097870303900454,0.1934912658530749,0.4875807609475951,0.0754726011007418,0.07145250059822925,0.05053840631730079,0.07150035893754486,0.21330461832974396,0.1955013161043312,0.07877482651351998,0.0338358458961474,0.02814070351758794,0.01349605168700646,0.3185929648241206,0.27418042593921993,0.1637712371380713,0.5500358937544867,0.26360373295046663,0.2864321608040201,0.4292414453218473,0.19272553242402488,0.23651591289782245,0.02072266092366595,0.01316104331179708,0.007561617611868869,0.9892797319932999,0.0027757836803062935,26.897811487470218,10.322735119311973,20895,776.829
1015,1,0.32895115237664846,0.6644755761883242,0.331708703951911,0.6569188903781324,0.011372405669956542,0.42033649454967603,0.48068698836524426,0.5193130116347557,0.4625135511186608,0.001314565211824258,0.4073444929107376,0.053854492996098985,0.18952786622164935,38407,20574.0,0.05012420080410417,0.03115690274778274,0.053973998924446646,0.26100094751128905,0.21412901518578903,0.3999265892154436,0.5354208021173508,0.12764940375077893,0.06774278909764488,0.16182809925820962,0.4966581020751351,0.11125148315393217,0.06475514088895339,0.04606953537802286,0.05100342299123339,0.24827356614226326,0.17691999078097123,0.07146454515190057,0.04879256331680168,0.04410622369802559,0.0183526961391049,0.36182127034801836,0.26709574985701967,0.14082066428223886,0.7550299191627756,0.36698563368018505,0.38804428548259057,0.20425270382162886,0.09341095527917438,0.11084174854245449,0.040717377015595524,0.020290399405884813,0.02042697760971071,0.9746647431902962,0.030345969662566474,193.35729894960616,76.61899951804683,117149,605.868
1017,1,0.08529530472218486,0.5426476523610925,0.4546001604707141,0.5393821877507355,0.006017651778550415,0.43251684548425345,0.47450764915121896,0.5254923508487811,0.4612915353249082,0.0,0.39558691691489056,0.06570461841001764,0.20208797246883947,31467,16626.0,0.05199687671708262,0.041470256514069236,0.06486595910812921,0.2373116631481535,0.21278810838948495,0.39286850400532114,0.5416267942583732,0.12562537956563233,0.07698314005610342,0.21273026981694093,0.4761560484687238,0.0765782700482952,0.06321755979062436,0.07198010353104485,0.0775326064952717,0.22959021371352556,0.1751641169495937,0.07140171780560456,0.03256311634228867,0.030104977009167415,0.013910176696839123,0.3253708898464386,0.277249197489806,0.16284450099771539,0.5906764221059024,0.28592498337141037,0.304751438734492,0.3911911854015443,0.1795309291766679,0.21166025622487636,0.018132392492553284,0.009051736603140634,0.00908065588941265,0.9912952948321235,0.01515370600653576,57.966811448189624,22.934264941805207,34579,596.531
1019,1,0.519783423573511,0.7598917117867555,0.2366341713699333,0.748896870189841,0.014468958440225757,0.3791828793774319,0.4982101167315175,0.5017898832684825,0.46972762645914395,0.0010894941634241246,0.41042801556420233,0.05821011673151751,0.17346303501945526,40690,21322.0,0.04342412451361868,0.04782101167315175,0.06649805447470818,0.28396887159533074,0.11443579766536965,0.55431906614786,0.2064439140811456,0.09221789883268483,0.06708171206225681,0.2194941634241245,0.49396887159533076,0.0788715953307393,0.08101167315175098,0.06482490272373541,0.07365758754863813,0.20217898832684825,0.2064591439688716,0.0853307392996109,0.023463035019455254,0.03914396887159533,0.016264591439688714,0.30665369649805446,0.31042801556420235,0.17525291828793776,0.927704280155642,0.46023346303501944,0.46747081712062255,0.046770428015564205,0.02696498054474708,0.01980544747081712,0.025525291828793775,0.011011673151750972,0.014513618677042801,0.9950583657587548,0.012490272373540856,46.41502618746613,20.502076936969477,25700,553.7
