fips,totalvotes,mode,dem,repub,other,pop_tot,pop_male,pop_female,hispanic,labor_total,labor_armed,labor_employed,labor_unemployed,income_median,income_percapita,income_poverty,native_yes,native_no,houses_tot,income_10,income_10-15,income_15-25,income_25,marital_single,marital_married,marital_sepdiv,marital_widow,edu_low,edu_mid,edu_high,edu_low_age_18,edu_low_age_45,edu_low_age_65,edu_mid_age_18,edu_mid_age_45,edu_mid_age_65,edu_high_age_18,edu_high_age_45,edu_high_age_65,race_wht_total,race_wht_male,race_wht_female,race_blk_total,race_blk_male,race_blk_female,race_other_total,race_other_male,race_other_female,CENSUSAREA,pop_density
20007,2252,TOTAL,286,1850,116,4733,2356,2377,191,2210.0,0.0,2172.0,38.0,50613.0,28984.0,729.0,4671.0,62.0,1960,81.0,215.0,239.0,1425.0,792,1970,644,348,350,2628,634,133,122,95,993,979,656,174,192,268,4518,2230,2288,28,14,14,187,112,75,1136.16,4.165786508942402
20009,10269,TOTAL,1839,7888,542,26791,13362,13429,3935,14043.0,23.0,13479.0,541.0,50198.0,27133.0,4395.0,25186.0,1605.0,10892,621.0,573.0,1491.0,8207.0,5725,11559,2779,1397,2342,14611,3404,1179,577,586,6027,5176,3408,1358,1167,879,25104,12440,12664,453,236,217,1234,686,548,900.63,29.746954909341238
20011,6093,TOTAL,1336,4424,333,14702,7243,7459,390,6534.0,39.0,6334.0,161.0,40733.0,22822.0,2359.0,14443.0,259.0,5722,396.0,530.0,794.0,4002.0,2984,6245,1338,986,991,7866,2064,419,215,357,3393,2531,1942,685,860,519,13610,6705,6905,473,272,201,619,266,353,639.089,23.004620639691808
20013,4036,TOTAL,863,2906,267,9664,4685,4979,415,4672.0,4.0,4500.0,168.0,48547.0,25306.0,1358.0,9570.0,94.0,3904,231.0,130.0,455.0,3088.0,1505,4524,1010,534,570,5144,1488,204,124,242,1963,1896,1285,517,645,326,8291,4037,4254,122,48,74,1251,600,651,572.104,16.89203361626557
20015,27657,TOTAL,6573,19073,2011,66468,33539,32929,3142,32632.0,156.0,31098.0,1378.0,63272.0,28759.0,6687.0,64702.0,1766.0,24473,884.0,1048.0,2104.0,20437.0,13109,29977,6139,3432,3988,32302,13034,2022,957,1009,13966,11598,6738,5916,5305,1813,61941,30847,31094,1563,1195,368,2964,1497,1467,1446.521,45.95024890755129
20017,1369,TOTAL,316,969,84,2645,1340,1305,122,1168.0,0.0,1116.0,52.0,46295.0,25105.0,321.0,2621.0,24.0,1029,60.0,63.0,148.0,758.0,510,1148,247,220,192,1435,401,65,52,75,570,455,410,112,153,136,2516,1263,1253,46,33,13,83,44,39,777.721,3.4009625559808723
20019,1481,TOTAL,197,1236,48,3367,1757,1610,36,1515.0,0.0,1403.0,112.0,38690.0,24496.0,564.0,3355.0,12.0,1450,102.0,102.0,250.0,996.0,630,1463,422,263,368,1877,416,156,68,144,591,657,629,127,191,98,2934,1532,1402,20,12,8,413,213,200,644.764,5.222065748087672
20021,8620,TOTAL,2005,6182,433,20331,9998,10333,512,9142.0,16.0,8699.0,427.0,41103.0,21635.0,2763.0,20061.0,270.0,8037,504.0,445.0,1134.0,5954.0,3672,9188,2289,1262,1639,11122,2726,427,651,561,4455,4079,2588,1111,1015,600,18379,9016,9363,125,98,27,1827,884,943,591.02,34.39985110486955
20023,1407,TOTAL,181,1173,53,2677,1320,1357,174,1281.0,0.0,1243.0,38.0,46833.0,28467.0,249.0,2577.0,100.0,1228,83.0,86.0,139.0,920.0,400,1241,298,273,174,1418,512,103,19,52,468,438,512,159,216,137,2540,1245,1295,0,0,0,137,75,62,1020.942,2.622088228322471
20025,1005,TOTAL,120,825,60,2053,1037,1016,172,1032.0,0.0,1020.0,12.0,50368.0,27896.0,220.0,1996.0,57.0,893,56.0,46.0,86.0,705.0,302,896,301,139,111,962,474,57,32,22,325,325,312,159,209,106,1929,968,961,12,10,2,112,59,53,977.178,2.1009478314084027
20027,3820,TOTAL,677,2891,252,8142,4078,4064,201,4229.0,108.0,4016.0,105.0,56186.0,32110.0,614.0,7980.0,162.0,3402,206.0,165.0,290.0,2741.0,1229,3885,949,450,479,4118,1572,171,149,159,1464,1336,1318,657,537,378,7875,3929,3946,45,14,31,222,135,87,655.599,12.419176966407818
20029,3930,TOTAL,761,2919,250,9060,4523,4537,289,4716.0,0.0,4496.0,220.0,44143.0,26515.0,1045.0,8881.0,179.0,3858,309.0,162.0,409.0,2978.0,1820,3803,990,687,597,4963,1409,160,177,260,2112,1646,1205,513,489,407,8639,4272,4367,161,106,55,260,145,115,717.987,12.6186128718208
20031,4068,TOTAL,727,3050,291,8296,4195,4101,219,4315.0,1.0,4126.0,188.0,58636.0,32112.0,968.0,8235.0,61.0,3548,137.0,209.0,376.0,2826.0,1300,4067,981,479,475,4621,1393,154,91,230,1778,1683,1160,495,578,320,7927,3947,3980,51,51,0,318,197,121,654.091,12.68325049572613
20033,867,TOTAL,102,715,50,1780,912,868,123,981.0,0.0,958.0,23.0,56912.0,30171.0,105.0,1725.0,55.0,744,44.0,18.0,80.0,602.0,322,830,174,132,98,1028,247,16,28,54,361,355,312,48,107,92,1739,898,841,0,0,0,41,14,27,789.685,2.254063329048925
20035,12621,TOTAL,3551,8270,800,35591,17915,17676,3836,16367.0,25.0,15544.0,798.0,48087.0,23778.0,5074.0,34431.0,1160.0,13566,946.0,903.0,1459.0,10258.0,7331,14759,4329,2115,2807,19351,4930,1272,854,681,9024,6162,4165,1627,1879,1424,31224,15480,15744,1126,717,409,3241,1718,1523,1132.421,31.429123974211002
20037,14891,TOTAL,5199,8624,1068,39108,19527,19581,2146,19748.0,25.0,18831.0,892.0,40174.0,22461.0,7770.0,37626.0,1482.0,15053,1571.0,1268.0,1806.0,10408.0,11618,14229,4295,1829,2479,20372,7747,1030,738,711,11303,5244,3825,3815,2620,1312,35719,17832,17887,866,508,358,2523,1187,1336,595.009,65.72673690650058
20039,1452,TOTAL,178,1210,64,2881,1419,1462,81,1418.0,0.0,1386.0,32.0,44104.0,30208.0,522.0,2803.0,78.0,1486,108.0,110.0,191.0,1077.0,430,1327,368,294,191,1620,515,88,22,81,473,579,568,162,205,148,2817,1387,1430,4,4,0,60,28,32,894.143,3.2220796897140613
20041,8210,TOTAL,1609,6029,572,19004,9555,9449,876,9255.0,112.0,8617.0,526.0,48167.0,26201.0,2314.0,18615.0,389.0,7801,576.0,418.0,1028.0,5779.0,3236,8586,2197,1201,1415,9987,3022,639,387,389,4104,3459,2424,1076,1166,780,17995,8925,9070,256,178,78,753,452,301,851.941,22.306709032667754
20043,3378,TOTAL,587,2606,185,7736,3960,3776,215,3878.0,20.0,3712.0,146.0,49338.0,25297.0,1029.0,7682.0,54.0,3024,180.0,125.0,432.0,2287.0,1856,3386,770,493,579,4640,1028,193,157,229,2152,1523,965,427,355,246,7122,3545,3577,427,311,116,187,104,83,398.274,19.423813756358687
20045,50087,TOTAL,31195,14688,4204,119319,59067,60252,7356,69505.0,147.0,66273.0,3085.0,55832.0,30315.0,20749.0,110620.0,8699.0,46294,3768.0,2164.0,4998.0,35364.0,46390,41277,9125,3904,3943,54540,38598,2035,1120,788,37333,10464,6743,20586,12046,5966,98478,48572,49906,5047,2846,2201,15794,7649,8145,474.634,251.39159857911568
20047,1319,TOTAL,212,1037,70,2925,1494,1431,595,1477.0,0.0,1444.0,33.0,49293.0,27309.0,240.0,2652.0,273.0,1302,66.0,70.0,140.0,1026.0,437,1408,318,194,344,1515,380,103,167,74,555,557,403,131,142,107,2792,1427,1365,17,15,2,116,52,64,621.971,4.702791609255094
20049,1259,TOTAL,160,1048,51,2562,1258,1304,111,1060.0,0.0,993.0,67.0,38494.0,22437.0,370.0,2540.0,22.0,1117,79.0,108.0,169.0,761.0,380,1230,288,212,262,1472,286,47,122,93,405,525,542,87,102,97,2399,1195,1204,6,3,3,157,60,97,650.463,3.938732871815922
20051,11947,TOTAL,2742,8466,739,28878,14394,14484,1640,16646.0,4.0,16239.0,403.0,52700.0,29810.0,4434.0,27982.0,896.0,11581,764.0,841.0,1342.0,8634.0,9142,10617,2353,1485,1563,14604,6468,594,360,609,7975,3862,2767,3481,2086,901,26904,13507,13397,399,287,112,1575,600,975,900.37,32.07348090229572
20053,2679,TOTAL,521,1969,189,6293,3654,2639,380,2789.0,11.0,2678.0,100.0,48188.0,25161.0,591.0,6187.0,106.0,2462,149.0,164.0,342.0,1807.0,1398,2712,766,451,539,3589,978,320,116,103,1299,1302,988,481,288,209,5622,3081,2541,287,278,9,384,295,89,723.282,8.700617463174806
20055,10159,TOTAL,3195,6350,614,36957,18940,18017,18286,19559.0,0.0,18631.0,928.0,56573.0,23637.0,5370.0,28955.0,8002.0,12509,709.0,465.0,1030.0,10305.0,9044,13497,3198,1628,7023,14665,3847,3381,2515,1127,8194,4388,2083,1747,1554,546,29720,14803,14917,948,781,167,6289,3356,2933,1302.649,28.370650881396294
20057,7718,TOTAL,2149,5114,455,34484,17896,16588,18809,17723.0,32.0,16646.0,1045.0,53072.0,23348.0,4875.0,25374.0,9110.0,11274,361.0,623.0,1060.0,9230.0,7314,13733,3155,1326,6506,13825,3626,3620,2255,631,7371,4115,2339,1484,1498,644,30815,15807,15008,697,364,333,2972,1725,1247,1099.076,31.375446283969442
20059,10965,TOTAL,2892,7185,888,25563,12567,12996,1062,13403.0,18.0,12787.0,598.0,55486.0,26757.0,2564.0,25165.0,398.0,9982,545.0,402.0,757.0,8278.0,4918,11669,2725,1085,1603,14299,3434,704,483,416,6109,5337,2853,1351,1252,831,23768,11723,12045,271,173,98,1524,671,853,577.134,44.29300647683207
20061,7504,TOTAL,2722,4274,508,34895,18540,16355,5571,18078.0,5452.0,11798.0,828.0,49185.0,22797.0,4127.0,32365.0,2530.0,12754,731.0,446.0,1099.0,10478.0,5645,15857,2743,1014,1384,18454,4268,791,204,389,13289,3251,1914,2762,1040,466,23881,12727,11154,6334,3473,2861,4680,2340,2340,404.484,86.27040871826821
20063,1343,TOTAL,149,1140,54,2619,1298,1321,91,1314.0,0.0,1290.0,24.0,48894.0,28247.0,304.0,2561.0,58.0,1211,80.0,66.0,113.0,952.0,342,1417,190,188,192,1408,460,56,50,86,470,500,438,156,129,175,2502,1268,1234,17,8,9,100,22,78,1071.755,2.4436554996244477
20065,1284,TOTAL,188,1025,71,2545,1290,1255,77,1191.0,0.0,1149.0,42.0,40769.0,26685.0,235.0,2514.0,31.0,1216,70.0,54.0,188.0,904.0,367,1213,316,216,195,1325,509,54,69,72,360,476,489,194,194,121,2319,1172,1147,100,56,44,126,62,64,898.754,2.831698106489651
20067,2389,TOTAL,441,1804,144,7616,3988,3628,3598,3848.0,34.0,3611.0,203.0,55455.0,25788.0,666.0,6372.0,1244.0,2592,211.0,27.0,222.0,2132.0,1422,3348,554,302,1384,3120,697,720,452,212,1424,1138,558,260,301,136,6388,3271,3117,0,0,0,1228,717,511,575.142,13.24194720608128
20069,2066,TOTAL,263,1698,105,6037,3025,3012,950,3260.0,0.0,3166.0,94.0,64426.0,28878.0,355.0,5386.0,651.0,2179,53.0,58.0,153.0,1915.0,972,2952,339,321,1050,2388,858,471,321,258,1153,803,432,338,320,200,5856,2943,2913,51,26,25,130,56,74,869.293,6.944724045862557
20071,650,TOTAL,83,534,33,1200,581,619,276,570.0,0.0,565.0,5.0,51250.0,23668.0,99.0,1098.0,102.0,494,18.0,36.0,38.0,402.0,185,582,64,105,109,535,245,50,28,31,172,200,163,107,90,48,1070,521,549,8,0,8,122,60,62,778.401,1.541621863281265
20073,2840,TOTAL,485,2160,195,6156,3106,3050,233,2982.0,23.0,2866.0,93.0,42595.0,27639.0,738.0,6101.0,55.0,2758,151.0,175.0,358.0,2074.0,968,2880,861,366,390,3550,901,94,179,117,1170,1255,1125,283,339,279,5861,2959,2902,19,15,4,276,132,144,1152.621,5.340870936760652
20075,876,TOTAL,121,705,50,2616,1353,1263,937,1218.0,0.0,1192.0,26.0,45000.0,20723.0,294.0,2176.0,440.0,852,29.0,56.0,68.0,699.0,606,1013,233,94,408,1113,293,225,159,24,545,330,238,136,94,63,2336,1178,1158,96,80,16,184,95,89,997.626,2.62222516253586
20077,2578,TOTAL,393,1996,189,5673,2884,2789,355,2616.0,0.0,2536.0,80.0,49455.0,26105.0,888.0,5582.0,91.0,2274,182.0,122.0,251.0,1719.0,932,2647,503,433,439,3133,712,202,133,104,1080,1174,879,283,174,255,5452,2748,2704,12,10,2,209,126,83,802.776,7.066728452270621
20079,14916,TOTAL,5068,8668,1180,34555,17200,17355,4078,17448.0,4.0,16922.0,522.0,56051.0,27305.0,3714.0,33058.0,1497.0,13383,623.0,741.0,1181.0,10838.0,7402,15632,2702,1736,2545,16127,7332,1175,753,617,6780,5143,4204,3072,2587,1673,32131,15725,16406,665,443,222,1759,1032,727,540.72,63.90553336292351
20081,1354,TOTAL,245,1040,69,4047,2006,2041,1219,2005.0,16.0,1938.0,51.0,53527.0,25417.0,508.0,3247.0,800.0,1329,63.0,62.0,81.0,1123.0,794,1846,244,201,932,1528,405,466,319,147,725,527,276,124,136,145,3632,1774,1858,0,0,0,415,232,183,577.87,7.00330524166335
20083,1017,TOTAL,124,855,38,1842,941,901,158,976.0,0.0,946.0,30.0,53854.0,28514.0,210.0,1748.0,94.0,761,39.0,16.0,82.0,624.0,258,1010,129,129,151,926,374,77,36,38,299,353,274,105,160,109,1776,899,877,0,0,0,66,42,24,860.307,2.1410961435859526
20085,5818,TOTAL,1512,3939,367,13318,6642,6676,600,6582.0,2.0,6199.0,381.0,55904.0,27950.0,1305.0,13121.0,197.0,5392,307.0,204.0,463.0,4418.0,2379,6298,1263,650,731,7249,2025,344,227,160,2526,2828,1895,957,646,422,11518,5713,5805,86,52,34,1714,877,837,658.018,20.23956791455553
20087,8337,TOTAL,2518,5213,606,18888,9581,9307,494,9839.0,12.0,9287.0,540.0,61793.0,29258.0,1484.0,18761.0,127.0,7600,255.0,284.0,558.0,6503.0,3129,9521,1763,929,1122,10409,2970,543,225,354,3535,4389,2485,1185,1190,595,18048,9164,8884,128,84,44,712,333,379,556.675,33.930030987560066
20089,1494,TOTAL,180,1223,91,2916,1482,1434,68,1261.0,0.0,1228.0,33.0,42552.0,26908.0,453.0,2867.0,49.0,1380,130.0,97.0,243.0,910.0,444,1448,348,229,157,1816,397,44,38,75,509,643,664,130,157,110,2840,1440,1400,18,5,13,58,37,21,914.355,3.189133323490329
20091,290090,TOTAL,129852,137490,22748,585502,286987,298515,44056,327784.0,195.0,317390.0,10199.0,84915.0,44986.0,32365.0,534448.0,51054.0,226242,6435.0,5051.0,11073.0,203683.0,127389,264997,51576,20819,21421,191274,227032,12206,5349,3866,91440,61511,38323,104377,85266,37389,505128,247042,258086,27360,13623,13737,53014,26322,26692,479.922,1219.9940823717186
20093,1316,TOTAL,174,1075,67,3932,1934,1998,1232,1755.0,0.0,1693.0,62.0,51314.0,23593.0,763.0,3420.0,512.0,1261,98.0,39.0,115.0,1009.0,705,1852,172,228,680,1722,391,378,222,80,760,542,420,145,178,68,3595,1785,1810,69,28,41,268,121,147,870.977,4.514470531368796
20095,3334,TOTAL,599,2530,205,7470,3749,3721,254,3778.0,0.0,3579.0,199.0,58483.0,33203.0,562.0,7378.0,92.0,3091,70.0,95.0,328.0,2598.0,1243,3588,666,645,416,4071,1313,189,77,150,1344,1625,1102,486,468,359,7232,3648,3584,21,9,12,217,92,125,866.655,8.619346798899215
20097,1079,TOTAL,114,900,65,2526,1234,1292,164,1282.0,0.0,1249.0,33.0,51336.0,25623.0,194.0,2402.0,124.0,981,31.0,48.0,121.0,781.0,516,1174,161,197,235,1236,484,112,48,75,479,395,362,205,188,91,2373,1172,1201,30,15,15,123,47,76,722.867,3.4944187519972556
20099,8107,TOTAL,2291,5335,481,20367,10070,10297,908,9940.0,0.0,9545.0,395.0,47668.0,23524.0,3553.0,20216.0,151.0,8033,441.0,667.0,900.0,6025.0,4290,8778,2010,1235,2041,10872,2581,860,749,432,4283,3951,2638,1015,945,621,18099,8894,9205,856,451,405,1412,725,687,653.115,31.18440090948761
20101,871,TOTAL,106,718,47,1642,850,792,97,906.0,0.0,885.0,21.0,51719.0,28366.0,209.0,1616.0,26.0,787,55.0,60.0,101.0,571.0,321,756,99,142,72,922,248,48,11,13,370,333,219,79,91,78,1590,808,782,1,1,0,51,41,10,717.623,2.28810949481831
20103,30301,TOTAL,10209,17638,2454,80042,42933,37109,5498,38778.0,2013.0,35313.0,1452.0,71184.0,31639.0,6643.0,77787.0,2255.0,27060,993.0,964.0,2201.0,22902.0,17291,34149,9300,3359,5295,37741,17868,2794,1266,1235,18404,12453,6884,8267,6891,2710,66240,34495,31745,7008,4757,2251,6794,3681,3113,468.942,170.68635353625822
20105,1464,TOTAL,215,1179,70,3097,1585,1512,98,1538.0,0.0,1464.0,74.0,46196.0,25851.0,273.0,3081.0,16.0,1264,70.0,56.0,139.0,999.0,585,1358,395,194,171,1731,490,55,49,67,591,665,475,144,179,167,3026,1562,1464,23,5,18,48,18,30,720.454,4.298678333384228
20107,4427,TOTAL,736,3484,207,9635,4800,4835,252,4405.0,0.0,4145.0,260.0,43699.0,25771.0,1575.0,9590.0,45.0,4348,434.0,278.0,576.0,3060.0,1634,4550,967,695,863,5465,1094,287,265,311,2068,1893,1504,333,468,293,9211,4607,4604,62,23,39,362,170,192,606.392,15.889061860974417
20109,1357,TOTAL,149,1132,76,2810,1398,1412,163,1452.0,4.0,1422.0,26.0,51597.0,27883.0,210.0,2754.0,56.0,1137,72.0,59.0,85.0,921.0,519,1331,213,185,192,1577,356,66,39,87,598,542,437,158,136,62,2690,1335,1355,1,1,0,119,62,57,1073.095,2.618593880318145
20111,12288,TOTAL,4649,6552,1087,33299,16260,17039,6998,18453.0,31.0,17377.0,1045.0,44191.0,26322.0,5483.0,29989.0,3310.0,13584,1137.0,813.0,1470.0,10164.0,9476,13127,3147,1309,2588,17268,6022,1077,921,590,9420,4873,2975,2802,1964,1256,29806,14410,15396,768,402,366,2725,1448,1277,855.413,38.927395304957955
20113,12742,TOTAL,3226,8549,967,28630,14159,14471,1176,15320.0,30.0,14932.0,358.0,57765.0,30234.0,2712.0,28257.0,373.0,12298,638.0,587.0,996.0,10077.0,5509,13519,2450,1782,2076,14065,5876,858,452,766,5789,4928,3348,2453,2045,1378,27257,13356,13901,329,239,90,1044,564,480,900.599,31.789953131193794
20115,5624,TOTAL,1204,4003,417,12032,5971,6061,430,5894.0,3.0,5632.0,259.0,51262.0,25756.0,1047.0,11890.0,142.0,4789,270.0,238.0,512.0,3769.0,2264,5755,986,880,912,6395,2121,402,226,284,2461,2173,1761,593,830,698,11535,5693,5842,59,28,31,438,250,188,953.726,12.61578273005035
20117,4673,TOTAL,1072,3307,294,9798,4924,4874,239,4978.0,11.0,4759.0,208.0,50234.0,27167.0,904.0,9693.0,105.0,4112,134.0,228.0,533.0,3217.0,1616,4689,815,753,549,5629,1316,191,115,243,1851,2215,1563,624,408,284,9494,4751,4743,50,49,1,254,124,130,905.098,10.825347089486442
20119,1720,TOTAL,210,1415,95,4261,2129,2132,785,2145.0,0.0,2084.0,61.0,55568.0,27273.0,503.0,3805.0,456.0,1675,81.0,95.0,193.0,1306.0,847,1851,431,234,627,1976,559,321,207,99,827,645,504,161,248,150,3660,1812,1848,26,18,8,575,299,276,979.341,4.350884931806184
20121,15022,TOTAL,3991,10003,1028,33127,16384,16743,1031,17003.0,62.0,16404.0,537.0,69150.0,33349.0,2509.0,32811.0,316.0,12727,700.0,351.0,790.0,10886.0,5685,15326,3526,1715,1290,17149,6367,506,300,484,7009,6214,3926,2290,2953,1124,31621,15661,15960,459,243,216,1047,480,567,590.253,56.12339115599581
20123,2942,TOTAL,477,2308,157,6222,3163,3059,147,2840.0,0.0,2753.0,87.0,45221.0,24732.0,972.0,6127.0,95.0,2616,218.0,94.0,351.0,1953.0,1249,2558,741,466,244,3452,1109,106,65,73,1247,1163,1042,481,300,328,6030,3021,3009,51,48,3,141,94,47,719.156,8.651808508863168
20125,12004,TOTAL,2637,8679,688,32970,16410,16560,2135,15371.0,8.0,14519.0,844.0,45173.0,24103.0,5860.0,31981.0,989.0,13538,999.0,953.0,1814.0,9772.0,6815,13531,3797,2251,2955,17981,4214,1259,1065,631,7236,5983,4762,1744,1545,925,28011,13695,14316,1674,845,829,3285,1870,1415,651.479,50.607924430411416
20127,2624,TOTAL,601,1820,203,5566,2753,2813,263,2693.0,6.0,2602.0,85.0,50352.0,27499.0,514.0,5461.0,105.0,2247,137.0,92.0,277.0,1741.0,1017,2718,431,403,506,3028,820,188,145,173,982,1141,905,249,312,259,5345,2669,2676,6,6,0,215,78,137,702.885,7.9187918365024155
20129,1192,TOTAL,147,995,50,2838,1449,1389,654,1323.0,0.0,1276.0,47.0,43925.0,23370.0,204.0,2499.0,339.0,1117,88.0,16.0,181.0,832.0,563,1263,184,236,332,1418,350,139,107,86,538,542,338,118,137,95,2601,1313,1288,26,5,21,211,131,80,729.923,3.888081345566587
20131,5122,TOTAL,725,4124,273,10104,5119,4985,204,5233.0,0.0,5132.0,101.0,58644.0,29687.0,978.0,9993.0,111.0,4020,185.0,162.0,470.0,3203.0,1804,4757,706,649,513,5202,1727,126,109,278,1878,1871,1453,869,606,252,9795,4973,4822,56,34,22,253,112,141,719.434,14.044373771603789
20133,6314,TOTAL,1501,4431,382,16125,7923,8202,811,7646.0,0.0,7359.0,287.0,44294.0,23934.0,2719.0,15754.0,371.0,6681,601.0,423.0,932.0,4725.0,2924,6716,2124,1019,985,8855,2278,277,235,473,3787,3054,2014,793,914,571,15270,7495,7775,198,122,76,657,306,351,577.792,27.90796688081524
20135,1454,TOTAL,162,1228,64,2955,1493,1462,300,1426.0,0.0,1387.0,39.0,51033.0,31912.0,216.0,2740.0,215.0,1313,73.0,86.0,126.0,1028.0,334,1657,199,212,204,1657,438,98,48,58,432,660,565,167,166,105,2830,1415,1415,21,21,0,104,57,47,1074.991,2.7488602230158206
20137,2234,TOTAL,281,1840,113,5486,3036,2450,282,2469.0,0.0,2440.0,29.0,49891.0,26953.0,588.0,5356.0,130.0,1930,96.0,107.0,223.0,1504.0,1143,2269,691,510,539,3240,655,385,56,98,1293,1178,769,199,233,223,5067,2710,2357,148,148,0,271,178,93,881.291,6.224958611854654
20139,7046,TOTAL,1753,4826,467,15882,7968,7914,496,7860.0,25.0,7419.0,416.0,55036.0,27026.0,1989.0,15805.0,77.0,6554,406.0,253.0,702.0,5193.0,2664,7550,1846,809,1132,8905,2111,447,326,359,3231,3435,2239,777,901,433,15241,7601,7640,95,88,7,546,279,267,719.842,22.063174974508296
20141,1788,TOTAL,233,1460,95,3603,1807,1796,74,1817.0,0.0,1771.0,46.0,48355.0,28748.0,468.0,3570.0,33.0,1691,140.0,136.0,199.0,1216.0,635,1637,394,304,234,1973,634,100,51,83,605,746,622,264,200,170,3465,1743,1722,14,5,9,124,59,65,894.356,4.028597113453703
20143,2903,TOTAL,424,2283,196,5902,3043,2859,163,3029.0,0.0,2949.0,80.0,51971.0,27610.0,604.0,5859.0,43.0,2420,124.0,100.0,197.0,1999.0,1121,2884,493,322,264,3219,1031,117,74,73,1141,1230,848,417,394,220,5682,2923,2759,53,42,11,167,78,89,721.332,8.18208536429827
20145,2661,TOTAL,579,1904,178,6709,3769,2940,524,2653.0,0.0,2595.0,58.0,42853.0,22925.0,488.0,6615.0,94.0,2502,88.0,83.0,343.0,1988.0,1862,2483,1116,376,764,3779,974,416,122,226,1359,1489,931,307,387,280,5989,3236,2753,350,291,59,370,242,128,754.642,8.890308252124848
20147,2664,TOTAL,300,2233,131,5408,2648,2760,183,2758.0,0.0,2690.0,68.0,48272.0,27140.0,513.0,5317.0,91.0,2363,108.0,62.0,315.0,1878.0,891,2654,498,343,361,2961,849,159,66,136,991,1080,890,341,335,173,5226,2566,2660,40,18,22,142,64,78,894.553,6.045477461927913
20149,10693,TOTAL,2225,7612,856,23545,11746,11799,1238,11666.0,343.0,10868.0,455.0,64657.0,28070.0,2242.0,23013.0,532.0,8695,477.0,275.0,759.0,7184.0,4173,10859,1736,1003,1056,10429,5220,508,293,255,4746,3403,2280,2677,1839,704,22232,11083,11149,164,123,41,1149,540,609,861.905,27.3173957686752
20151,3842,TOTAL,771,2838,233,9582,4785,4797,688,4802.0,107.0,4515.0,180.0,54029.0,27050.0,1065.0,9245.0,337.0,3684,209.0,111.0,353.0,3011.0,1811,4201,957,581,656,4750,1786,258,253,145,2087,1486,1177,646,710,430,8975,4409,4566,225,109,116,382,267,115,735.718,13.024011917609737
20153,1472,TOTAL,163,1220,89,2509,1286,1223,170,1245.0,0.0,1226.0,19.0,48125.0,27840.0,227.0,2418.0,91.0,1168,53.0,47.0,186.0,882.0,383,1323,199,175,121,1405,470,32,37,52,430,483,492,179,173,118,2340,1194,1146,10,8,2,159,84,75,1069.572,2.3457981323370474
20155,24210,TOTAL,6837,15513,1860,63101,31775,31326,5888,31304.0,30.0,29866.0,1408.0,49174.0,26190.0,8021.0,61321.0,1780.0,25052,1288.0,1522.0,2579.0,19663.0,13529,26554,7560,3563,6109,33447,9118,2959,1564,1586,14150,11317,7980,3305,3505,2308,57847,28664,29183,1788,1491,297,3466,1620,1846,1272.104,49.60364875827762
20157,2529,TOTAL,375,2024,130,4686,2271,2415,87,2392.0,1.0,2332.0,59.0,48022.0,28901.0,490.0,4613.0,73.0,2248,173.0,89.0,239.0,1747.0,648,2428,451,400,220,2657,888,107,32,81,754,983,920,264,345,279,4576,2227,2349,16,0,16,94,44,50,720.444,6.504322334560355
20159,3804,TOTAL,695,2837,272,9762,4844,4918,1101,5017.0,0.0,4753.0,264.0,50764.0,23971.0,1527.0,9374.0,388.0,3863,221.0,255.0,508.0,2879.0,1906,4468,801,710,696,5305,1524,312,139,245,2350,1868,1087,546,542,436,8931,4415,4516,183,133,50,648,296,352,727.961,13.410059055361483
20161,21532,TOTAL,9341,10107,2084,75296,39909,35387,6232,45162.0,6378.0,36646.0,2138.0,49910.0,26883.0,14169.0,68554.0,6742.0,26648,2433.0,1166.0,2760.0,20289.0,32668,24571,5450,1912,2065,40516,20174,1077,676,312,32379,4965,3172,11844,5336,2994,61926,33022,28904,4751,2855,1896,8619,4032,4587,621.952,121.06400493928793
20163,2419,TOTAL,275,2031,113,5118,2469,2649,131,2518.0,4.0,2414.0,100.0,50511.0,25072.0,392.0,5076.0,42.0,2100,128.0,106.0,225.0,1641.0,927,2317,521,391,429,2642,883,181,101,147,907,1010,725,366,290,227,4928,2370,2558,44,11,33,146,88,58,895.152,5.717464743417877
20165,1503,TOTAL,233,1197,73,3102,1521,1581,83,1541.0,0.0,1489.0,52.0,40598.0,25590.0,298.0,3065.0,37.0,1403,77.0,141.0,185.0,1000.0,576,1360,336,308,273,1631,537,81,109,83,484,657,490,206,156,175,2977,1460,1517,5,3,2,120,58,62,717.97,4.320514784740309
20167,3193,TOTAL,461,2574,158,6977,3452,3525,217,3438.0,2.0,3221.0,215.0,52806.0,26300.0,439.0,6865.0,112.0,2979,86.0,162.0,343.0,2388.0,1100,3574,654,440,559,3576,1349,134,177,248,1245,1308,1023,443,491,415,6635,3252,3383,107,63,44,235,137,98,899.432,7.757117825472076
20169,22064,TOTAL,6317,13828,1919,54977,27375,27602,6078,28604.0,179.0,27342.0,1083.0,50515.0,27737.0,6555.0,51693.0,3284.0,22210,937.0,1072.0,2968.0,17233.0,12382,22369,6617,2907,3971,27965,10092,1877,1203,891,12346,9655,5964,4091,3718,2283,48040,23687,24353,1543,874,669,5394,2814,2580,721.309,76.21837520396946
